job_id,display_name,category,status,priority,evidence,source_url,reference_traits,observation,recommendation,reviewed_image,master_sha256,master_px,capture_px,capture_path,accepted_version,generation_model_record,contact_sheet,tile
JOB-0833,Invisibility,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\invisibility.png,3b6fa938774d3760620705d987281d0dbc08ccbdc81c3769ba2de565c1b5add2,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\invisibility.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-62.png,5
JOB-0834,"Invisibility, 10’ Radius",spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\invisibility-10-radius.png,73dca5e6d41bb3b4139aeabbaed937f8c70ab97355d8773f6c2619702185159c,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\invisibility-10-radius.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-62.png,6
JOB-0835,Invisibility to Animals,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\invisibility-to-animals.png,0eed83570b12e4895cf90658b715cd977b1aee07bb2e4a5c87a4a8dcaf1da6e1,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\invisibility-to-animals.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-62.png,7
JOB-0836,Invisibility to Undead,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\invisibility-to-undead.png,cc0e3b14d772756ae288135c238a5da503014c3c322059da1dd121f8bea486c3,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\invisibility-to-undead.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-62.png,8
JOB-0837,Invisible Stalker,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\invisible-stalker.png,0f66cb386807076b94b26fc12b9c9634ca7a10c1fc214914c3543826b9f93873,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\invisible-stalker.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-62.png,9
JOB-0838,Irresistible Dance,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\irresistible-dance.png,e7c4ca37680c4260a576e20be7667a5d63797b4aac5a24021863147db030389c,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\irresistible-dance.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-62.png,10
JOB-0839,Irritation,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\irritation.png,1c3c3e60df21bb1b8a87d472e0698d45f67c4407def757e11817899db327c487,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\irritation.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-62.png,11
JOB-0840,Item,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\item.png,516ab5bf7b6122a4a0baa7a28a5fa3cb558417fd1650f26d2a7d29f540946925,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\item.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-62.png,12
JOB-0841,Jump,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\jump.png,a28fcf72eff93836c9f680d9871fefb9eb1896bfa9cd5a03bd2e965dda129459,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\jump.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-63.png,1
JOB-0842,Knock,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\knock.png,bda8f17b5fbddd58d3e7801df7e583e1d93cc7bfc95efbe04d1b338bbc1a9987,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\knock.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-63.png,2
JOB-0843,Know Alignment,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\know-alignment.png,49213baf2dc8b1b181b6b7882a830efd8131b2faf8bd8ae52fbab15e4ffeadd4,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\know-alignment.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-63.png,3
JOB-0844,Legend Lore,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\legend-lore.png,a414632269f7a07761d992b5ffeb741a56f56572167369feb83c2b31e62602fd,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\legend-lore.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-63.png,4
JOB-0845,Leprechaun’s Lamentable Belaborment,spells,WATCHLIST,P2,local_visual_only,,,Leprechaun naming drives shamrock/Ireland imagery. Confirm whether this is an intentional homebrew identity or a renamed Leomund spell; avoid treating an alias as new spell lore.,"Check at full size and against intended edition; no automatic retirement for pose, occlusion, costume, or style alone.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\leprechauns-lamentable-belaborment.png,d8f569d9f659b4745f9f31afafd33d895a3d166b932f8e6ca252cbe39a3e67dc,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\leprechauns-lamentable-belaborment.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-63.png,5
JOB-0846,Leprechaun’s Secret Chest,spells,WATCHLIST,P2,local_visual_only,,,Leprechaun naming drives shamrock/Ireland imagery. Confirm whether this is an intentional homebrew identity or a renamed Leomund spell; avoid treating an alias as new spell lore.,"Check at full size and against intended edition; no automatic retirement for pose, occlusion, costume, or style alone.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\leprechauns-secret-chest.png,f1641d8ffd9459c93c36f67625a2f3ebe03dff551e8b1a8d34711950822c126e,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\leprechauns-secret-chest.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-63.png,6
JOB-0847,Leprechaun’s Secure Shelter,spells,WATCHLIST,P2,local_visual_only,,,Leprechaun naming drives shamrock/Ireland imagery. Confirm whether this is an intentional homebrew identity or a renamed Leomund spell; avoid treating an alias as new spell lore.,"Check at full size and against intended edition; no automatic retirement for pose, occlusion, costume, or style alone.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\leprechauns-secure-shelter.png,a52d2721cba50ff873f146cb24bc160a3bfe59b0ee9975520dbd113a18f57d8d,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\leprechauns-secure-shelter.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-63.png,7
JOB-0848,Leprechaun’s Tiny Hut,spells,WATCHLIST,P2,local_visual_only,,,Leprechaun naming drives shamrock/Ireland imagery. Confirm whether this is an intentional homebrew identity or a renamed Leomund spell; avoid treating an alias as new spell lore.,"Check at full size and against intended edition; no automatic retirement for pose, occlusion, costume, or style alone.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\leprechauns-tiny-hut.png,1f3d6e5d45e6f0fc2a5ad03e849cad85898c68354e5e7c15e8c4b3fa6f86b02b,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\leprechauns-tiny-hut.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-63.png,8
JOB-0849,Leprechaun’s Trap,spells,WATCHLIST,P2,local_visual_only,,,Leprechaun naming drives shamrock/Ireland imagery. Confirm whether this is an intentional homebrew identity or a renamed Leomund spell; avoid treating an alias as new spell lore.,"Check at full size and against intended edition; no automatic retirement for pose, occlusion, costume, or style alone.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\leprechauns-trap.png,96c962284acd765d2905bc317a76524d93dd3421aa6df68ce88f30416ac21080,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\leprechauns-trap.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-63.png,9
JOB-0850,Levitate,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\levitate.png,972828030c5dc961657383c5821fa8ad415782e805915bc035bab94c4f4ea432,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\levitate.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-63.png,10
JOB-0851,Light,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\light.png,ef196801e7effd863a469d199de52c3867fc2e4990a39b8b0f56308d5177254e,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\light.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-63.png,11
JOB-0852,Lightning Bolt,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\lightning-bolt.png,afdcbd7b8bd285ad22b42844430351e59f130b73d16aafd541a07734a4b263ef,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\lightning-bolt.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-63.png,12
JOB-0853,Limited Wish,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\limited-wish.png,703c851a082dfaa08d200deff5b1b68580567102ba4e24334b608438c8aaefff,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\limited-wish.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-64.png,1
JOB-0854,Live Oak,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\live-oak.png,effc54ad3ea4142aec097e6e1e01f62b70f372ae9c404ea9678ecbbe8b4189bd,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\live-oak.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-64.png,2
JOB-0855,Locate Animals or Plants,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\locate-animals-or-plants.png,f75e3a41f82c0d8a19413576d04af215c0a3871cf9f5e057aeeece813d7f4fc2,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\locate-animals-or-plants.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-64.png,3
JOB-0856,Locate Object,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\locate-object.png,3b40c9147b6bbd26c2aa6fd4a7578aefc576af73c3764a923a709180bceb09f5,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\locate-object.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-64.png,4
JOB-0857,Lower Water,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\lower-water.png,55f183461b339878f14ff8482fa36f53b6a29db1b57f88022de9a475a65350d7,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\lower-water.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-64.png,5
JOB-0858,Mage’s Disjunction,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\mages-disjunction.png,4d75fb83d56a42320b818b0479db4d3b14099faa55eea1a06efb5a5093412ab1,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\mages-disjunction.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-64.png,6
JOB-0859,Mage’s Faithful Hound,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\mages-faithful-hound.png,d695b2686610ed1fa375871142c6ffe75ae46cb8c3cab5be69304dcb6f02e615,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\mages-faithful-hound.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-64.png,7
JOB-0860,Mage’s Lucubration,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\mages-lucubration.png,70b1a8984e74851c681dd8426824e767f7bdb3aded6f0053c3b56cf11137aed2,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\mages-lucubration.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-64.png,8
JOB-0861,Mage’s Magnificent Mansion,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\mages-magnificent-mansion.png,aab1777ed1183afe1b437c60aca6086697e5b162fa37412794a1a418f85fefbc,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\mages-magnificent-mansion.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-64.png,9
JOB-0862,Mage’s Sword,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\mages-sword.png,6dc6250252d5f9bbf6f2e99d5cd220ac1a57647e46e9dd5c386703efbbd32680,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\mages-sword.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-64.png,10
JOB-0863,Magic Font,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\magic-font.png,d0547887a66e2b5df36c3d098f927277d355d4e10c0f3a8fd305db867f1bac96,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\magic-font.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-64.png,11
JOB-0864,Magic Jar,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\magic-jar.png,5a0460489eaa5d432c239061f592310525224209d4f2bf5de61a0faed5dd4faa,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\magic-jar.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-64.png,12
JOB-0865,Magic Mirror,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\magic-mirror.png,d5ceae33c069ab26bbb44c22e076557f87a69f2f9c3b169cbb030cbca326498d,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\magic-mirror.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-65.png,1
JOB-0866,Magic Missile,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\magic-missile.png,96d7d5c35ad82f6c218053b2d56c8ceaf39c6c2e5282e7aecc1c9424b7f7d192,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\magic-missile.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-65.png,2
JOB-0867,Magic Mouth,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\magic-mouth.png,e05eb0a4121fd10a25afd5748b949823dc9e464a14f746fba506cef957974e41,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\magic-mouth.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-65.png,3
JOB-0868,Magical Aura,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\magical-aura.png,b71f283dc58fb7992f83a11b2d64f12ea81c0d76f1c44fcb997d54411cfa6df0,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\magical-aura.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-65.png,4
JOB-0869,Magical Stone,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\magical-stone.png,e740bfb1f72bf4ea91d729a1410cbcaa09a8770cca7c2078fb56caf9d83ca39a,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\magical-stone.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-65.png,5
JOB-0870,Magical Vestment,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\magical-vestment.png,3fe646f6a93cbebd148866d59783eec99b6179ed1cb80a17176cd2503497126a,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\magical-vestment.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-65.png,6
JOB-0871,Major Creation,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\major-creation.png,7996c64100ce1ab2590acbc1af01b5a93783008dfb61e700250340fbdd33034a,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\major-creation.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-65.png,7
JOB-0872,Mass Charm,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\mass-charm.png,f3b524153e16170d26fad08bf99c7dbf108dd1397551dedb735ae49b6635e012,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\mass-charm.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-65.png,8
JOB-0873,Mass Invisibility,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\mass-invisibility.png,b4f1f16b1cc2242716adcebef10654c45b460221258ebd4e5dca0d74fc845798,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\mass-invisibility.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-65.png,9
JOB-0874,Mass Morph,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\mass-morph.png,a60ce9bf2ecae61fd653bb2d6bd75ef979248639e4129d1bedb7e0927be24eb5,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\mass-morph.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-65.png,10
JOB-0875,Mass Suggestion,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\mass-suggestion.png,77292449acebcf0635e5634e29ebd78071094d943e74a12310c74b2532786f24,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\mass-suggestion.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-65.png,11
JOB-0876,Maze,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\maze.png,fdec91eeb98efc534dc68f2bb5d470ccfbe4e1eaa63805ad698f6f95915e378c,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\maze.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-65.png,12
JOB-0877,Meld Into Stone,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\meld-into-stone.png,a42b07cf4d49511031c30f89997cc2ebc8e0e9a2f98f5fea09624a6d6725358b,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\meld-into-stone.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-66.png,1
JOB-0878,Mending,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\mending.png,7832ac64833d1f0b1cdcbd875d5df457a5c76d28a5a28305160573479ef44737,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\mending.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-66.png,2
JOB-0879,Message,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\message.png,5794f5d03c95e2e21e6b674a27515c0872e9eae244b67da2b7044cf187195a30,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\message.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-66.png,3
JOB-0880,Messenger,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\messenger.png,8541ba626027cf82cd0dd1dc01354f350e28cd22636e6f86d1a35c7b570eb4dd,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\messenger.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-66.png,4
JOB-0881,Meteor Swarm,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\meteor-swarm.png,03fd7f3cc89728dd828bad5b850172cfa6d38c1b4c9d88aa24dd5159ac40baaa,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\meteor-swarm.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-66.png,5
JOB-0882,Mind Blank,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\mind-blank.png,a9a67f97ba9e14566180ac670ea5c1b8a3d2f1b8a48c5125820809fd669f1aa0,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\mind-blank.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-66.png,6
JOB-0883,Minor Creation,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\minor-creation.png,6e5421d2ee58aebc0b9caed3e3edda11093ebead6a751e52b0db8cd574861d3c,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\minor-creation.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-66.png,7
JOB-0884,Minor Globe of Invulnerability,spells,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\spells\minor-globe-of-invulnerability.png,78ea9f5d7aef24c8988bd579b7ccd5b7d6ee28cfa7a0b6aede7c6f0be63489a8,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\spells\minor-globe-of-invulnerability.png,1,gpt-image-2 (Codex built-in),other-sheets/sheet-66.png,8
